movie_id,title,genres,rating
1163,"Exorcist, The (1973)",Horror|Mystery,3.80188679245283
1164,"Cider House Rules, The (1999)",Drama,3.75
1165,Identity (2003),Crime|Horror|Mystery|Thriller,3.6818181818181817
1166,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,3.0
1167,Planet Terror (2007),Action|Horror|Sci-Fi,3.7954545454545454
1168,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,4.0588235294117645
1169,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.1136363636363638
1170,Roman Holiday (1953),Comedy|Drama|Romance,4.0576923076923075
1171,"Return of the Pink Panther, The (1975)",Comedy|Crime,3.6875
1172,Halloween (1978),Horror,3.7222222222222223
1173,Gandhi (1982),Drama,3.8333333333333335
1174,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.25
1175,Mulholland Falls (1996),Crime|Drama|Thriller,2.880952380952381
1176,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,3.859375
1177,Doctor Zhivago (1965),Drama|Romance|War,4.142857142857143
1178,"Player, The (1992)",Comedy|Crime|Drama,3.9473684210526314
1179,Dangerous Liaisons (1988),Drama|Romance,4.0
1180,Network (1976),Comedy|Drama,4.0227272727272725
1181,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2.625
1182,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,3.16
1183,Wanted (2008),Action|Thriller,3.159090909090909
1184,Moneyball (2011),Drama,3.8846153846153846
1185,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,3.2954545454545454
1186,Snowpiercer (2013),Action|Drama|Sci-Fi,3.4285714285714284
1187,Repo Man (1984),Comedy|Sci-Fi,3.380952380952381
1188,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,3.8181818181818183
1189,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.933333333333333
1190,Napoleon Dynamite (2004),Comedy,3.324324324324324
1191,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,3.7962962962962963
1192,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,3.6136363636363638
1193,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,3.4864864864864864
1194,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,3.5952380952380953
1195,Stardust (2007),Adventure|Comedy|Fantasy|Romance,3.6029411764705883
1196,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,3.75
1197,"Family Man, The (2000)",Comedy|Drama|Romance,3.130434782608696
1198,"Lost Boys, The (1987)",Comedy|Horror|Thriller,3.7115384615384617
1199,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,3.9523809523809526
1200,25th Hour (2002),Crime|Drama,3.840909090909091
1201,Old School (2003),Comedy,3.5128205128205128
1202,Bend It Like Beckham (2002),Comedy|Drama|Romance,3.3
1203,Elf (2003),Children|Comedy|Fantasy,3.6923076923076925
1204,Underworld (2003),Action|Fantasy|Horror,3.5
1205,WarGames (1983),Drama|Sci-Fi|Thriller,3.3095238095238093
1206,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,3.2857142857142856
1207,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,3.619047619047619
1208,Crocodile Dundee II (1988),Action|Adventure|Comedy,2.4791666666666665
1209,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,2.727272727272727
1210,"Wedding Planner, The (2001)",Comedy|Romance,2.909090909090909
1211,Scary Movie 2 (2001),Comedy,2.6538461538461537
1212,Serendipity (2001),Comedy|Romance,3.14
1213,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,3.810344827586207
1214,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2.7083333333333335
1215,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,3.4558823529411766
1216,I Heart Huckabees (2004),Comedy,3.4523809523809526
1217,"Devil Wears Prada, The (2006)",Comedy|Drama,3.5588235294117645
1218,Bridesmaids (2011),Comedy,3.761904761904762
1219,Moonrise Kingdom (2012),Comedy|Drama|Romance,3.7758620689655173
1220,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,4.161764705882353
1221,Driving Miss Daisy (1989),Drama,3.739130434782609
1222,All About Eve (1950),Drama,4.229166666666667
1223,Metropolis (1927),Drama|Sci-Fi,3.857142857142857
1224,Babe: Pig in the City (1998),Adventure|Children|Drama,2.7758620689655173
1225,Freaky Friday (2003),Children|Comedy|Fantasy,3.2083333333333335
1226,Weekend at Bernie's (1989),Comedy,2.5476190476190474
1227,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3.4285714285714284
1228,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,3.4130434782608696
1229,eXistenZ (1999),Action|Sci-Fi|Thriller,3.8636363636363638
1230,Terms of Endearment (1983),Comedy|Drama,3.7954545454545454
1231,Little Nicky (2000),Comedy,2.5
1232,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,2.380952380952381
1233,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,2.64
1234,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,3.0952380952380953
